timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784784012372,243,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,243,0,0
1784784012375,244,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,243,0,0
1784784012372,253,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,253,0,0
1784784012376,249,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,249,0,0
1784784012585,398,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,398,0,0
1784784012584,399,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,399,0,0
1784784012601,383,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,383,0,0
1784784012601,384,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,383,0,0
1784784012601,384,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,384,0,0
1784784012614,372,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,372,0,0
1784784012616,390,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,390,0,0
1784784012626,381,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,380,0,0
1784784012626,381,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,380,0,0
1784784012619,388,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,387,0,0
1784784012984,227,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,227,0,0
1784784012984,227,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,227,0,0
1784784012985,235,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,235,0,0
1784784012986,235,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,226,0,0
1784784012987,235,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,234,0,0
1784784012985,237,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,236,0,0
1784784013009,289,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,289,0,0
1784784013008,290,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,290,0,0
1784784013008,290,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,290,0,0
1784784013008,291,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,291,0,0
1784784013212,220,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,220,0,0
1784784013212,221,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,221,0,0
1784784013222,227,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,226,0,0
1784784013221,228,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,228,0,0
1784784013223,226,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,225,0,0
1784784013223,228,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,226,0,0
1784784013300,297,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,296,0,0
1784784013299,298,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,297,0,0
1784784013301,296,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,295,0,0
1784784013299,298,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,297,0,0
1784784013434,265,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,265,0,0
1784784013450,250,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,250,0,0
1784784013450,251,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,251,0,0
1784784013434,265,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,265,0,0
1784784013451,251,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,251,0,0
1784784013451,248,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,248,0,0
1784784013599,239,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,239,0,0
1784784013598,245,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,245,0,0
1784784013598,249,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,249,0,0
1784784013599,250,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,250,0,0
1784784013700,307,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,307,0,0
1784784013703,304,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,304,0,0
1784784013702,315,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,315,0,0
1784784013703,315,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,314,0,0
1784784013701,316,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,316,0,0
1784784013704,315,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,314,0,0
1784784013850,260,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,260,0,0
1784784013839,271,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,271,0,0
1784784013848,262,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,262,0,0
1784784013844,267,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,266,0,0
1784784014009,302,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,302,0,0
1784784014010,304,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,304,0,0
1784784014019,312,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,302,0,0
1784784014019,312,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,312,0,0
1784784014020,312,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,312,0,0
1784784014020,313,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,313,0,0
1784784014113,304,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,303,0,0
1784784014111,306,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4362,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,305,0,0
1784784014111,315,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,315,0,0
1784784014111,316,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,315,0,0
1784784014312,306,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,306,0,0
1784784014334,284,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,284,0,0
1784784014315,303,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,303,0,0
1784784014332,298,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,298,0,0
1784784014332,298,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,298,0,0
1784784014333,298,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,297,0,0
1784784014418,224,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,224,0,0
1784784014418,230,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4428,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,228,0,0
1784784014427,240,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,238,0,0
1784784014428,241,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,241,0,0
1784784014619,208,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,208,0,0
1784784014620,210,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,210,0,0
1784784014619,226,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,226,0,0
1784784014632,230,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,230,0,0
1784784014632,231,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,230,0,0
1784784014632,234,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,233,0,0
1784784014644,222,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,222,0,0
1784784014650,244,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4370,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,244,0,0
1784784014670,241,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,240,0,0
1784784014669,246,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,245,0,0
1784784014829,259,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,259,0,0
1784784014866,222,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,222,0,0
